"","web_url","snippet","lead_paragraph","abstract","print_page","source","pub_date","document_type","news_desk","section_name","subsection_name","type_of_material","_id","word_count","uri","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"74","https://www.nytimes.com/reuters/2019/03/17/world/asia/17reuters-newzealand-shootout-trump.html","President Donald Trump on Sunday championed a Fox News personality who made anti-Muslim remarks as his White House rejected any attempt to link the U.S. leader to a shooter who killed 50 people in two New Zealand mosques.","WASHINGTON — President Donald Trump on Sunday championed a Fox News personality who made anti-Muslim remarks as his White House rejected any attempt to link the U.S. leader to a shooter who killed 50 people in two New Zealand mosques.","President Donald Trump on Sunday championed a Fox News personality who made anti-Muslim remarks as his White House rejected any attempt to link the U.S. leader to a shooter who killed 50 people in two New Zealand mosques.",NA,"Reuters","2019-03-17T14:26:06+0000","article","None","World","Asia Pacific","News","5c8e58fe40d36ff0709c7f45",638,"nyt://article/e39d8dd5-61a3-5814-9044-d1c8aa18c5b0","Trump Stance on Muslims, Fox Host in Spotlight After Mosque Shootings",NA,NA,"Trump Stance on Muslims, Fox Host in Spotlight After Mosque Shootings",NA,NA,NA,"By Reuters","Reuters"
"75","https://www.nytimes.com/2019/03/18/us/politics/donald-trump-cia-spies.html","The proposed budget, which contains a 6 percent increase, covers expenses as diverse as spy satellites, cyberweapons and the C.I.A.’s network of overseas spies and informants.","WASHINGTON — American intelligence spending could rise to nearly $86 billion, a 6 percent increase that reflects the Trump administration’s proposed boost in defense and national security spending and a renewed focus on threats from Russia and China.","The proposed budget, which contains a 6 percent increase, covers expenses as diverse as spy satellites, cyberweapons and the C.I.A.’s network of overseas spies and informants.","17","The New York Times","2019-03-18T20:02:40+0000","article","Washington","U.S.","Politics","News","5c8ff96040d36ff0709c855a",489,"nyt://article/21d22475-9161-598b-81c4-2c47757b6fd8","Trump Administration Proposes $86 Billion Spy Budget to Take On Russia and China",NA,NA,"$86 Billion Budget Proposed For Cyberweapons and Spies",NA,NA,NA,"By Julian E. Barnes",NA
"76","https://www.nytimes.com/reuters/2019/03/27/us/politics/27reuters-usa-diplomacy-pompeo.html","Democrats and Republicans in the U.S. Congress rejected President Donald Trump's proposed cuts to diplomacy and foreign aid budgets as dangerous to national security on Wednesday, setting the stage for a budget battle with the White House.","WASHINGTON — Democrats and Republicans in the U.S. Congress rejected President Donald Trump's proposed cuts to diplomacy and foreign aid budgets as dangerous to national security on Wednesday, setting the stage for a budget battle with the White House.","Democrats and Republicans in the U.S. Congress rejected President Donald Trump's proposed cuts to diplomacy and foreign aid budgets as dangerous to national security on Wednesday, setting the stage for a budget battle with the White House.",NA,"Reuters","2019-03-27T15:07:34+0000","article","None","U.S.","Politics","News","5c9c2ba440d36ff0709d020e",737,"nyt://article/196490e7-0e1d-5123-85e6-903855f6f938","U.S. Lawmakers Blast Trump's Plan for Diplomatic, Foreign Aid Cuts",NA,NA,"U.S. Lawmakers Blast Trump's Plan for Diplomatic, Foreign Aid Cuts",NA,NA,NA,"By Reuters","Reuters"
"77","https://www.nytimes.com/reuters/2019/03/19/world/americas/19reuters-usa-brazil-venezuela.html","U.S. President Donald Trump said on Tuesday that his administration had held in reserve what he called ""the toughest of sanctions"" to try to cut off revenues to Venezuelan President Nicolas Maduro.","WASHINGTON — U.S. President Donald Trump said on Tuesday that his administration had held in reserve what he called ""the toughest of sanctions"" to try to cut off revenues to Venezuelan President Nicolas Maduro.","U.S. President Donald Trump said on Tuesday that his administration had held in reserve what he called ""the toughest of sanctions"" to try to cut off revenues to Venezuelan President Nicolas Maduro.",NA,"Reuters","2019-03-19T20:10:23+0000","article","None","World","Americas","News","5c914caf40d36ff0709c8bee",164,"nyt://article/667af43b-5789-5f2c-ad09-413296b13789","Trump Says U.S. Has Not Yet Imposed Toughest Sanctions on Venezuela",NA,NA,"Trump Says U.S. Has Not Yet Imposed Toughest Sanctions on Venezuela",NA,NA,NA,"By Reuters","Reuters"
"78","https://www.nytimes.com/reuters/2019/03/23/world/americas/23reuters-usa-immigration-art.html","Immigrant faces captured in life-sized portraits by artist Betsy Ashton look the viewer straight in the eye, as if eager to tell their stories of leaving home to brave new struggles in a strange land.","NEW YORK — Immigrant faces captured in life-sized portraits by artist Betsy Ashton look the viewer straight in the eye, as if eager to tell their stories of leaving home to brave new struggles in a strange land.","Immigrant faces captured in life-sized portraits by artist Betsy Ashton look the viewer straight in the eye, as if eager to tell their stories of leaving home to brave new struggles in a strange land.",NA,"Reuters","2019-03-23T14:25:29+0000","article","None","World","Americas","News","5c9989bb40d36ff0709cf521",800,"nyt://article/df99e88a-a1f0-5a31-a852-fcf7d945fc06","Immigrant Portraits in New York Art Show Face Down Trump",NA,NA,"Immigrant Portraits in New York Art Show Face Down Trump",NA,NA,NA,"By Reuters","Reuters"
"79","https://www.nytimes.com/2019/03/21/us/politics/rob-porter-jennifer-willoughby-wall-street-journal.html","After the publication of an op-ed article by Rob Porter, the former White House staff secretary, Jennifer Willoughby wrote that he “has yet to publicly show regret or contrition for his actions.”","WASHINGTON — The article was published without any great fanfare last week. “Trump’s Big Trade Opening” was the headline of the op-ed piece in The Wall Street Journal, which outlined how President Trump had created opportunities to advance free trade “more consequentially than his recent predecessors.”","After the publication of an op-ed article by Rob Porter, the former White House staff secretary, Jennifer Willoughby wrote that he “has yet to publicly show regret or contrition for his actions.”","17","The New York Times","2019-03-21T23:55:36+0000","article","Washington","U.S.","Politics","News","5c94247940d36ff0709c9a4b",777,"nyt://article/6e3ab5a2-9280-5416-8a99-e90de32cd539","Re-emergence of Trump Aide Accused of Abuse Is ‘Deeply Troubling,’ Ex-Wife Says",NA,NA,"Former Trump Aide Must ‘Show Regret,’ Ex-Wife Says",NA,NA,NA,"By Annie Karni",NA
"80","https://www.nytimes.com/aponline/2019/03/18/us/politics/ap-us-fact-check-week.html","President Donald Trump appears to be oblivious to the threat of white nationalism.","WASHINGTON — President Donald Trump appears to be oblivious to the threat of white nationalism.","President Donald Trump appears to be oblivious to the threat of white nationalism.",NA,"AP","2019-03-18T04:16:33+0000","article","None","U.S.","Politics","News","5c8f1ba240d36ff0709c815c",3130,"nyt://article/eae069ae-029a-5dc8-b116-0223487e8146","AP FACT CHECK: Trump Plays Down White Nationalist Threat",NA,NA,"AP FACT CHECK: Trump Plays Down White Nationalist Threat",NA,NA,NA,"By The Associated Press","The Associated Press"
"81","https://www.nytimes.com/reuters/2019/03/21/world/americas/21reuters-usa-immigration.html","U.S. immigration arrests fell under President Donald Trump at the end of 2018 compared to the same period a year earlier, a drop authorities attributed to a growing need to deal with ""alarming rates"" of migrant families at the border.","(Reuters) - U.S. immigration arrests fell under President Donald Trump at the end of 2018 compared to the same period a year earlier, a drop authorities attributed to a growing need to deal with ""alarming rates"" of migrant families at the border.","U.S. immigration arrests fell under President Donald Trump at the end of 2018 compared to the same period a year earlier, a drop authorities attributed to a growing need to deal with ""alarming rates"" of migrant families at the border.",NA,"Reuters","2019-03-22T00:13:09+0000","article","None","World","Americas","News","5c94289540d36ff0709c9a78",513,"nyt://article/657ba909-5d6b-56a3-b2df-6db7c10e1a00","U.S. Immigration Arrests Fall Under Trump as Resources Shift to the Border",NA,NA,"U.S. Immigration Arrests Fall Under Trump as Resources Shift to the Border",NA,NA,NA,"By Reuters","Reuters"
"82","https://www.nytimes.com/reuters/2019/03/27/us/27reuters-usa-trump-healthcare.html","U.S. President Donald Trump pledged on Wednesday to deliver a  better healthcare system than Obamacare if the Supreme Court tosses out his predecessor's signature domestic achievement, a potentially hazardous claim as he seeks re-election.","WASHINGTON — U.S. President Donald Trump pledged on Wednesday to deliver a better healthcare system than Obamacare if the Supreme Court tosses out his predecessor's signature domestic achievement, a potentially hazardous claim as he seeks re-election.","U.S. President Donald Trump pledged on Wednesday to deliver a  better healthcare system than Obamacare if the Supreme Court tosses out his predecessor's signature domestic achievement, a potentially hazardous claim as he seeks re-election.",NA,"Reuters","2019-03-27T21:16:33+0000","article","None","U.S.",NA,"News","5c9c2bdb40d36ff0709d035d",740,"nyt://article/cf69397b-9c72-5b34-860c-99745489ab8d","Trump Says He Can Produce a Better Healthcare Plan Than Obamacare",NA,NA,"Trump Says He Can Produce a Better Healthcare Plan Than Obamacare",NA,NA,NA,"By Reuters","Reuters"
"83","https://www.nytimes.com/reuters/2019/03/21/world/middleeast/21reuters-usa-israel-golanheights.html","U.S. President Donald Trump said on Thursday it was time to recognise Israeli sovereignty over the Golan Heights that Israel seized from Syria in 1967, marking a dramatic shift in U.S. policy and giving a boost to Israeli Prime Minister Benjamin N...","WASHINGTON — U.S. President Donald Trump said on Thursday it was time to recognise Israeli sovereignty over the Golan Heights that Israel seized from Syria in 1967, marking a dramatic shift in U.S. policy and giving a boost to Israeli Prime Minister Benjamin Netanyahu in the middle of his re-election campaign.","U.S. President Donald Trump said on Thursday it was time to recognise Israeli sovereignty over the Golan Heights that Israel seized from Syria in 1967, marking a dramatic shift in U.S. policy and giving a boost to Israeli Prime Minister Benjamin Netanyahu in the middle of his re-election campaign.",NA,"Reuters","2019-03-21T18:52:05+0000","article","None","World","Middle East","News","5c93dd5540d36ff0709c98f5",891,"nyt://article/55e1a626-5dfa-5490-8e02-5bcdee929b20","In Major Shift, Trump Says Time for U.S. to Recognise Israeli Sovereignty Over Golan",NA,NA,"In Major Shift, Trump Says Time for U.S. to Recognise Israeli Sovereignty Over Golan",NA,NA,NA,"By Reuters","Reuters"
"84","https://www.nytimes.com/reuters/2019/03/25/world/europe/25reuters-usa-trump-russia-next-explainer.html","Special Counsel Robert Mueller has concluded that nobody associated with President Donald Trump's campaign ""conspired or knowingly coordinated"" with Russia during the 2016 presidential election, and U.S. Attorney General William Barr says he does ...","WASHINGTON — Special Counsel Robert Mueller has concluded that nobody associated with President Donald Trump's campaign ""conspired or knowingly coordinated"" with Russia during the 2016 presidential election, and U.S. Attorney General William Barr says he does not see enough evidence to charge Trump with obstruction of justice. ","Special Counsel Robert Mueller has concluded that nobody associated with President Donald Trump's campaign ""conspired or knowingly coordinated"" with Russia during the 2016 presidential election, and U.S. Attorney General William Barr says he does not see enough evidence to charge Trump with obstruction of justice. ",NA,"Reuters","2019-03-25T09:34:19+0000","article","None","World","Europe","News","5c998bc940d36ff0709cf83b",749,"nyt://article/2eee655e-436e-5d26-ade8-a6b0e14fe2ed","Explainer: Mueller Says No Collusion. Barr Says No Obstruction. What's Next for Trump?",NA,NA,"Explainer: Mueller Says No Collusion. Barr Says No Obstruction. What's Next for Trump?",NA,NA,NA,"By Reuters","Reuters"
"85","https://www.nytimes.com/reuters/2019/03/27/world/americas/27reuters-usa-trade-steel.html","Chief executives from American steel producers urged lawmakers to maintain strong U.S. tariffs on the metal on Wednesday to protect their industry, as Senate efforts to rein in President Donald Trump's tariff powers gained steam.","WASHINGTON — Chief executives from American steel producers urged lawmakers to maintain strong U.S. tariffs on the metal on Wednesday to protect their industry, as Senate efforts to rein in President Donald Trump's tariff powers gained steam.","Chief executives from American steel producers urged lawmakers to maintain strong U.S. tariffs on the metal on Wednesday to protect their industry, as Senate efforts to rein in President Donald Trump's tariff powers gained steam.",NA,"Reuters","2019-03-27T23:16:37+0000","article","None","World","Americas","News","5c9c2bea40d36ff0709d03ad",650,"nyt://article/ade8a595-fc91-55cc-91fa-c620370cda4e","'Don't Blink' on Trump Tariffs, Steel CEOs Tell U.S. Lawmakers",NA,NA,"'Don't Blink' on Trump Tariffs, Steel CEOs Tell U.S. Lawmakers",NA,NA,NA,"By Reuters","Reuters"
"86","https://www.nytimes.com/aponline/2019/03/20/us/politics/ap-us-trump-ohio.html","President Donald Trump on Wednesday brought his re-election campaign to Ohio — a state essential to his 2020 strategy — touring a military tank plant and telling many of its cheering workers: ""You better love me. I kept this place open.""","LIMA, Ohio — President Donald Trump on Wednesday brought his re-election campaign to Ohio — a state essential to his 2020 strategy — touring a military tank plant and telling many of its cheering workers: ""You better love me. I kept this place open.""","President Donald Trump on Wednesday brought his re-election campaign to Ohio — a state essential to his 2020 strategy — touring a military tank plant and telling many of its cheering workers: ""You better love me. I kept this place open.""",NA,"AP","2019-03-20T04:33:23+0000","article","None","U.S.","Politics","News","5c91c29340d36ff0709c8dc9",864,"nyt://article/1e481599-ab09-59ce-890b-24add0fb9e09","Trump Says Ohio Workers 'Better Love Me,' Renews McCain Feud",NA,NA,"Trump Says Ohio Workers 'Better Love Me,' Renews McCain Feud",NA,NA,NA,"By The Associated Press","The Associated Press"
"87","https://www.nytimes.com/reuters/2019/03/22/us/politics/22reuters-usa-trump-leggitt.html","Lance Leggitt, deputy director of the White House Domestic Policy Council and a veteran of two presidents, plans to resign soon, the White House announced on Friday.","WASHINGTON — Lance Leggitt, deputy director of the White House Domestic Policy Council and a veteran of two presidents, plans to resign soon, the White House announced on Friday.","Lance Leggitt, deputy director of the White House Domestic Policy Council and a veteran of two presidents, plans to resign soon, the White House announced on Friday.",NA,"Reuters","2019-03-22T22:43:48+0000","article","None","U.S.","Politics","News","5c95652440d36ff0709ca177",177,"nyt://article/a16f039b-b051-5ff5-b555-ba725265ca8a","Trump Aide Lance Leggitt Resigning From White House Job",NA,NA,"Trump Aide Lance Leggitt Resigning From White House Job",NA,NA,NA,"By Reuters","Reuters"
"88","https://www.nytimes.com/reuters/2019/03/20/business/20reuters-usa-trade-bicyles-insight.html","U.S.-based bicycle manufacturer Kent International has found a way around President Donald Trump's tariffs - by shifting production out of China.","(Reuters) - U.S.-based bicycle manufacturer Kent International has found a way around President Donald Trump's tariffs - by shifting production out of China.","U.S.-based bicycle manufacturer Kent International has found a way around President Donald Trump's tariffs - by shifting production out of China.",NA,"Reuters","2019-03-20T19:43:22+0000","article","None","Business Day",NA,"News","5c9297db40d36ff0709c92b4",1241,"nyt://article/baa964b1-5001-54d5-aa13-f6d74640f25a","How U.S. Bike Companies Are Steering Around Trump's China Tariffs",NA,NA,"How U.S. Bike Companies Are Steering Around Trump's China Tariffs",NA,NA,NA,"By Reuters","Reuters"
"89","https://www.nytimes.com/2019/03/19/us/politics/george-conway-kellyanne-conway.html","The president’s attack on George T. Conway III, the spouse of one of his closest advisers, came after Mr. Conway questioned his mental fitness.","WASHINGTON — President Trump declared on Tuesday morning that the husband of one of his top aides, Kellyanne Conway, was a “total loser.” On Wednesday morning, he doubled down, describing him as a “stone cold LOSER & husband from hell!”","The president’s attack on George T. Conway III, the spouse of one of his closest advisers, came after Mr. Conway questioned his mental fitness.","19","The New York Times","2019-03-19T17:48:06+0000","article","Washington","U.S.","Politics","News","5c912b5640d36ff0709c8afd",1193,"nyt://article/f47deab1-2896-5f90-bda7-6b1b55ab7db3","Trump Has Two Words for Kellyanne Conway’s Husband: ‘Total Loser’",NA,NA,"President Calls Husband Of Adviser a ‘Total Loser’",NA,NA,NA,"By Annie Karni",NA
"90","https://www.nytimes.com/aponline/2019/03/19/us/politics/ap-us-supreme-court-trump-appointees.html","President Donald Trump's two Supreme Court appointees were on opposite sides of two of three cases that the justices decided Tuesday.","WASHINGTON — President Donald Trump's two Supreme Court appointees were on opposite sides of two of three cases that the justices decided Tuesday.","President Donald Trump's two Supreme Court appointees were on opposite sides of two of three cases that the justices decided Tuesday.",NA,"AP","2019-03-19T14:57:24+0000","article","None","U.S.","Politics","News","5c91035440d36ff0709c89eb",448,"nyt://article/f8a6bf00-630f-50d7-95aa-26434bdcf9ff","Trump's 2 Supreme Court Picks on Opposite Sides in 2 Cases",NA,NA,"Trump's 2 Supreme Court Picks on Opposite Sides in 2 Cases",NA,NA,NA,"By The Associated Press","The Associated Press"
"91","https://www.nytimes.com/reuters/2019/03/26/world/asia/25reuters-northkorea-usa.html","U.S. President Donald Trump was open to easing sanctions on North Korea provided there was a 'snapback' clause if the North restarted nuclear activities, according to South Korean media reports of a North Korean statement.","SEOUL — U.S. President Donald Trump was open to easing sanctions on North Korea provided there was a 'snapback' clause if the North restarted nuclear activities, according to South Korean media reports of a North Korean statement.","U.S. President Donald Trump was open to easing sanctions on North Korea provided there was a 'snapback' clause if the North restarted nuclear activities, according to South Korean media reports of a North Korean statement.",NA,"Reuters","2019-03-26T04:46:42+0000","article","None","World","Asia Pacific","News","5c99aeb340d36ff0709cfb71",345,"nyt://article/d5bbaef5-5056-5e41-8b1f-8715f0f20163","North Korea Says Trump Was Open to Easing Sanctions With 'Snapback' Clause: South Korean Media",NA,NA,"North Korea Says Trump Was Open to Easing Sanctions With 'Snapback' Clause: South Korean Media",NA,NA,NA,"By Reuters","Reuters"
"92","https://www.nytimes.com/reuters/2019/03/20/world/middleeast/20reuters-usa-pompeo-israel.html","Israeli Prime Minister Benjamin Netanyahu showcased his close relationship with the Trump administration on Wednesday, hosting U.S. Secretary of State Mike Pompeo three weeks before an Israeli election.","JERUSALEM — Israeli Prime Minister Benjamin Netanyahu showcased his close relationship with the Trump administration on Wednesday, hosting U.S. Secretary of State Mike Pompeo three weeks before an Israeli election.","Israeli Prime Minister Benjamin Netanyahu showcased his close relationship with the Trump administration on Wednesday, hosting U.S. Secretary of State Mike Pompeo three weeks before an Israeli election.",NA,"Reuters","2019-03-20T19:34:11+0000","article","None","World","Middle East","News","5c9295b340d36ff0709c92a3",482,"nyt://article/67f83aea-cba8-5f27-9782-9a8c0da02c96","Pompeo Pays Pre-election Visit to Israel, Cites Close Trump-Netanyahu Ties",NA,NA,"Pompeo Pays Pre-election Visit to Israel, Cites Close Trump-Netanyahu Ties",NA,NA,NA,"By Reuters","Reuters"
"93","https://www.nytimes.com/2019/03/20/fashion/tom-ford-melania-cfda.html","The new chairman of the Council of Fashion Designers of America never said that thing about Melania Trump — and says American designers must look outward.","On Tuesday the designer and filmmaker Tom Ford was the second-highest trending topic on Twitter for a reason that had nothing to do with the actual news he was making.","The new chairman of the Council of Fashion Designers of America never said that thing about Melania Trump — and says American designers must look outward.","2","The New York Times","2019-03-20T12:07:18+0000","article","Styles","Fashion & Style",NA,"News","5c922cf640d36ff0709c900d",1100,"nyt://article/ca110b11-e09b-5eac-b779-bb34b826363f","Tom Ford on Melania Trump (and the Future of American Fashion)",NA,NA,"Tom Ford Heeds a Call to Duty",NA,NA,NA,"By Vanessa Friedman",NA
"94","https://www.nytimes.com/2019/03/22/us/politics/trump-china-trade-talks.html","The United States is channeling a tougher approach as Trump’s negotiators head to China this weekend.","WASHINGTON — President Trump said the United States would keep tariffs on $50 billion worth of Chinese goods in place even if the two sides reached a trade deal, channeling a tougher approach as his negotiators head to Beijing this weekend for a crucial round of talks.","The United States is channeling a tougher approach as Trump’s negotiators head to China this weekend.","5","The New York Times","2019-03-22T18:31:28+0000","article","Business","U.S.","Politics","News","5c952a0040d36ff0709c9fe4",742,"nyt://article/5dcd0599-c22d-58ba-8124-5ca30a3c9dfe","Trump Administration Strikes Tougher Stance Ahead of China Talks",NA,NA,"U.S. Negotiators Take Tougher Stance Ahead of China Talks",NA,NA,NA,"By Ana Swanson",NA
"95","https://www.nytimes.com/reuters/2019/03/20/us/20reuters-usa-drilling-lawsuit.html","A U.S. judge has blocked oil drilling planned in Wyoming because the government failed to adequately consider its impact on global warming - a decision that could complicate President Donald Trump's broader efforts to expand oil, gas and coal outp...","(Reuters) - A U.S. judge has blocked oil drilling planned in Wyoming because the government failed to adequately consider its impact on global warming - a decision that could complicate President Donald Trump's broader efforts to expand oil, gas and coal output on America's public lands.","A U.S. judge has blocked oil drilling planned in Wyoming because the government failed to adequately consider its impact on global warming - a decision that could complicate President Donald Trump's broader efforts to expand oil, gas and coal output on America's public lands.",NA,"Reuters","2019-03-20T17:25:06+0000","article","None","U.S.",NA,"News","5c92777240d36ff0709c91e6",521,"nyt://article/987778f9-fe09-5893-8ddb-0053ff1956c2","U.S. Judge Blocks Drilling Over Climate Change, Casting Doubt on Trump Agenda",NA,NA,"U.S. Judge Blocks Drilling Over Climate Change, Casting Doubt on Trump Agenda",NA,NA,NA,"By Reuters","Reuters"
"96","https://www.nytimes.com/reuters/2019/03/20/world/americas/20reuters-usa-military-education.html","The U.S. Department of Defense is proposing to pay for President Donald Trump's much-debated border wall by shifting funds away from projects that include $1.2 billion for schools, childcare centers and other facilities for military children, acco...","WASHINGTON — The U.S. Department of Defense is proposing to pay for President Donald Trump's much-debated border wall by shifting funds away from projects that include $1.2 billion for schools, childcare centers and other facilities for military children, according to a list it has provided to lawmakers.","The U.S. Department of Defense is proposing to pay for President Donald Trump's much-debated border wall by shifting funds away from projects that include $1.2 billion for schools, childcare centers and other facilities for military children, according to a list it has provided to lawmakers.",NA,"Reuters","2019-03-20T19:34:07+0000","article","None","World","Americas","News","5c9295ae40d36ff0709c92a2",539,"nyt://article/f6644bac-661c-57f5-977e-bd1bf152d7ba","Trump's Border Wall Money May Come at Expense of Schools for Military Kids",NA,NA,"Trump's Border Wall Money May Come at Expense of Schools for Military Kids",NA,NA,NA,"By Reuters","Reuters"
"97","https://www.nytimes.com/reuters/2019/03/26/world/europe/26reuters-usa-trump-russia-poll.html","Nearly half of all Americans still believe President Donald Trump worked with Russia to interfere in the 2016 presidential election, according to a new Reuters/Ipsos poll conducted after Special Counsel Robert Mueller cleared Trump of that allegat...","NEW YORK — Nearly half of all Americans still believe President Donald Trump worked with Russia to interfere in the 2016 presidential election, according to a new Reuters/Ipsos poll conducted after Special Counsel Robert Mueller cleared Trump of that allegation.","Nearly half of all Americans still believe President Donald Trump worked with Russia to interfere in the 2016 presidential election, according to a new Reuters/Ipsos poll conducted after Special Counsel Robert Mueller cleared Trump of that allegation.",NA,"Reuters","2019-03-26T23:13:46+0000","article","None","World","Europe","News","5c9c2b5f40d36ff0709d0016",492,"nyt://article/b3b30a34-7aca-5fa9-b73f-046d3ea5c5b9","Despite Report Findings, Almost Half of Americans Think Trump Colluded With Russia: Reuters/Ipsos Poll",NA,NA,"Despite Report Findings, Almost Half of Americans Think Trump Colluded With Russia: Reuters/Ipsos Poll",NA,NA,NA,"By Reuters","Reuters"
"98","https://www.nytimes.com/reuters/2019/03/20/us/20reuters-usa-trump-conway.html","U.S. President Donald Trump refused to row back on his feud with White House aide Kellyanne Conway's spouse on Wednesday, calling George Conway a ""husband from hell"" and prompting Conway to renew his accusation that Trump was mentally unfit for hi...","WASHINGTON/NEW YORK — U.S. President Donald Trump refused to row back on his feud with White House aide Kellyanne Conway's spouse on Wednesday, calling George Conway a ""husband from hell"" and prompting Conway to renew his accusation that Trump was mentally unfit for his office.","U.S. President Donald Trump refused to row back on his feud with White House aide Kellyanne Conway's spouse on Wednesday, calling George Conway a ""husband from hell"" and prompting Conway to renew his accusation that Trump was mentally unfit for his office.",NA,"Reuters","2019-03-20T15:22:17+0000","article","None","U.S.",NA,"News","5c925aa940d36ff0709c910c",528,"nyt://article/a57d3fdf-dd0a-5673-b450-b0164369d5e7","Trump, in Feud With Kellyanne Conway Spouse, Calls Him 'Whack Job,' 'Husband From Hell'",NA,NA,"Trump, in Feud With Kellyanne Conway Spouse, Calls Him 'Whack Job,' 'Husband From Hell'",NA,NA,NA,"By Reuters","Reuters"
"99","https://www.nytimes.com/2019/03/26/us/politics/democrats-trump-affordable-care-act.html","A Justice Department motion to invalidate the entire Affordable Care Act gave Democrats an opening to press their health care agenda and move beyond the Mueller report.","WASHINGTON — The Trump administration’s decision to ask a federal appeals court to invalidate the Affordable Care Act has given House Democrats a new opening to pursue what they see as a winning political strategy: moving past talk of impeachment to put kitchen-table issues like health care front and center.","A Justice Department motion to invalidate the entire Affordable Care Act gave Democrats an opening to press their health care agenda and move beyond the Mueller report.","1","The New York Times","2019-03-26T16:01:16+0000","article","Washington","U.S.","Politics","News","5c9a4ccc40d36ff0709cfeb3",1654,"nyt://article/2cb11c55-d37e-5ff9-87fa-5074691ec9c9","Democrats Pivot Hard to Health Care After Trump Moves to Strike Down Affordable Care Act",NA,NA,"Move to Nullify  Health Care Act  Roils Democrats",NA,NA,NA,"By Sheryl Gay Stolberg and Robert Pear",NA
"100","https://www.nytimes.com/reuters/2019/03/19/business/19reuters-usa-trade-china-talks.html","U.S. Trade Representative Robert Lighthizer and Treasury Secretary Steven Mnuchin plan to travel to China next week for another round of trade talks with Chinese Vice Premier Liu He, a Trump administration official said on Tuesday.","WASHINGTON — U.S. Trade Representative Robert Lighthizer and Treasury Secretary Steven Mnuchin plan to travel to China next week for another round of trade talks with Chinese Vice Premier Liu He, a Trump administration official said on Tuesday.","U.S. Trade Representative Robert Lighthizer and Treasury Secretary Steven Mnuchin plan to travel to China next week for another round of trade talks with Chinese Vice Premier Liu He, a Trump administration official said on Tuesday.",NA,"Reuters","2019-03-19T19:57:59+0000","article","None","Business Day",NA,"News","5c9149c740d36ff0709c8bd3",79,"nyt://article/07c3154a-91e2-54d3-99ba-09647579647d","Top Trump Officials Set for New Trade Talks in China Next Week-U.S. Official",NA,NA,"Top Trump Officials Set for New Trade Talks in China Next Week-U.S. Official",NA,NA,NA,"By Reuters","Reuters"
"101","https://www.nytimes.com/reuters/2019/03/22/us/politics/22reuters-usa-fed-moore-trump.html","President Donald Trump has asked former campaign adviser Stephen Moore, an economic commentator, to accept a nomination to serve on the Federal Reserve's Board of Governors, the Wall Street Journal reported on Friday, citing an unnamed senior admi...","WASHINGTON — President Donald Trump has asked former campaign adviser Stephen Moore, an economic commentator, to accept a nomination to serve on the Federal Reserve's Board of Governors, the Wall Street Journal reported on Friday, citing an unnamed senior administration official.","President Donald Trump has asked former campaign adviser Stephen Moore, an economic commentator, to accept a nomination to serve on the Federal Reserve's Board of Governors, the Wall Street Journal reported on Friday, citing an unnamed senior administration official.",NA,"Reuters","2019-03-22T16:04:39+0000","article","None","U.S.","Politics","News","5c95079740d36ff0709c9f03",97,"nyt://article/f4753bac-0fbf-53c9-a051-0fb85fe3b09a","Trump Offers Fed Board Post to Ex-Campaign Adviser Moore: Wall Street Journal",NA,NA,"Trump Offers Fed Board Post to Ex-Campaign Adviser Moore: Wall Street Journal",NA,NA,NA,"By Reuters","Reuters"
"102","https://www.nytimes.com/2019/03/25/sports/michael-avenatti-extortion-nike.html","Federal prosecutors have accused Michael Avenatti and a client, a club team basketball coach, of attempting to extort millions of dollars from Nike.","Michael Avenatti, the lawyer best known for representing the pornographic film star Stormy Daniels in her lawsuits against President Trump, arrived in New York on Monday for a negotiating session with Nike executives that he believed could net him millions of dollars.","Federal prosecutors have accused Michael Avenatti and a client, a club team basketball coach, of attempting to extort millions of dollars from Nike.","1","The New York Times","2019-03-25T17:15:02+0000","article","Sports","Sports",NA,"News","5c998be840d36ff0709cfaf8",1625,"nyt://article/f564f960-b9e2-5871-960d-d4b120383815","Michael Avenatti Is Accused in Nike Extortion Attempt",NA,NA,"Trump Nemesis Arrested in Nike Extortion Case",NA,NA,NA,"By Marc Tracy, Kevin Draper and Rebecca R. Ruiz",NA
"103","https://www.nytimes.com/2019/03/26/science/nasa-moon-pence.html","The vice president called for greater urgency at NASA, but how the Trump administration intends to accomplish an ambitious moon landing was not clear.","American astronauts will walk on the moon again before the end of 2024 “by any means necessary,” Vice President Mike Pence declared on Tuesday at a meeting of the National Space Council.","The vice president called for greater urgency at NASA, but how the Trump administration intends to accomplish an ambitious moon landing was not clear.","12","The New York Times","2019-03-26T18:33:29+0000","article","Science","Science",NA,"News","5c9a707a40d36ff0709cff3a",987,"nyt://article/7cdbe4ba-d692-5bb0-b101-97f5e5b6f582","The Trump Administration Wants Astronauts on Moon by 2024. But What’s the Plan?",NA,NA,"Pence Pledges a U.S. Return to the Moon Within 5 Years",NA,NA,NA,"By Kenneth Chang",NA
