"","web_url","snippet","lead_paragraph","print_page","source","pub_date","document_type","news_desk","section_name","subsectoinName","type_of_material","_id","word_count","score","uri","headline.main","headline.kicker","headline.content_kicker","headline.print_headline","headline.name","headline.seo","headline.sub","byline.original","byline.organization"
"89","https://www.nytimes.com/2019/03/19/climate/colorado-river-water.html","Seven states, including California and Arizona, agreed to voluntarily cut their water use. But as the climate warms, any victory may be short-lived.","Seven states, including California and Arizona, agreed to voluntarily cut their water use. But as the climate warms, any victory may be short-lived.","18","The New York Times","2019-03-19T23:28:31+0000","article","Climate","Climate",NA,"News","5c917b7949f0eacbf105df48",1011,0,"nyt://article/7b65065f-9096-52a4-af28-18f9483a5087","Amid 19-Year Drought, States Sign Deal to Conserve Colorado River Water",NA,NA,"Seven States Sign Deal in Effort to Avert Water Crisis Along Colorado River",NA,NA,NA,"By JOHN SCHWARTZ",NA
"90","https://www.nytimes.com/2019/03/20/well/family/states-seek-financial-relief-for-family-caregivers.html","Lawmakers in California and at least seven other states want to provide state income tax credits for families that need help with home caregiving.","Lawmakers in California and at least seven other states want to provide state income tax credits for families that need help with home caregiving.",NA,"The New York Times","2019-03-20T09:00:01+0000","article","Well","Well","Family","News","5c92016c49f0eacbf105e03b",1086,0,"nyt://article/19ab1bb5-9904-563e-8df2-4abd253aad09","States Seek Financial Relief for Family Caregivers",NA,NA,"States Seek Financial Relief for Family Caregivers",NA,NA,NA,"By SAMANTHA YOUNG, KAISER HEALTH NEWS",NA
"91","https://www.nytimes.com/2019/03/19/travel/anniversaries-in-wyoming-and-huntsville-alabama.html","Huntsville, Alabama and the state of Wyoming are both gearing up to mark major milestones, but where one is an outright celebration, the other is a call to action.","Huntsville, Alabama and the state of Wyoming are both gearing up to mark major milestones, but where one is an outright celebration, the other is a call to action.","3","The New York Times","2019-03-19T09:00:19+0000","article","Travel","Travel",NA,"News","5c90affd49f0eacbf105dcd7",2431,0,"nyt://article/bb4f933d-85fe-5fc5-89e3-194d318b4e5a","In Praise of Pioneer Women and Rocket Scientists","The 52 Places Traveler","The 52 Places Traveler","In Praise of Pioneer Women and Rocket Scientists",NA,NA,NA,"By SEBASTIAN MODAK",NA
"92","https://www.nytimes.com/2019/03/20/fashion/tom-ford-melania-cfda.html","The new chairman of the Council of Fashion Designers of America never said that thing about Melania Trump — and says American designers must look outward.","The new chairman of the Council of Fashion Designers of America never said that thing about Melania Trump — and says American designers must look outward.","2","The New York Times","2019-03-20T12:07:18+0000","article","Styles","Fashion",NA,"News","5c922d5049f0eacbf105e0d9",1114,0,"nyt://article/ca110b11-e09b-5eac-b779-bb34b826363f","Tom Ford on Melania Trump (and the Future of American Fashion)","On the Runway","On the Runway","Tom Ford Heeds a Call to Duty",NA,NA,NA,"By VANESSA FRIEDMAN",NA
"93","https://www.nytimes.com/2019/03/19/crosswords/daily-puzzle-2019-03-20.html","Erik Agard, Amanda Chung and Karl Ni play hide-and-seek with us.","Erik Agard, Amanda Chung and Karl Ni play hide-and-seek with us.",NA,"The New York Times","2019-03-20T02:00:04+0000","article","Games","Crosswords & Games",NA,"News","5c919eff49f0eacbf105df7d",1087,0,"nyt://article/f5852c59-0738-5cb3-801b-c601445cfd91","Liquid","Wordplay","Wordplay","Liquid",NA,NA,NA,"By DEB AMLEN",NA
"94","https://www.nytimes.com/2019/03/19/arts/design/cortis-sonderegger-co-berlin-double-take-icons.html","The Swiss artists Jojakim Cortis and Adrian Sonderegger recreate famous historical photos in their studio, to remind us we shouldn’t always believe what we see.","The Swiss artists Jojakim Cortis and Adrian Sonderegger recreate famous historical photos in their studio, to remind us we shouldn’t always believe what we see.",NA,"The New York Times","2019-03-19T11:32:18+0000","article","Culture","Arts","Art & Design","News","5c90d39c49f0eacbf105dd4d",1121,0,"nyt://article/f25af282-7109-54d7-a24a-fc95b2bbbd4d","Think You Know This Photograph? Take Another Look",NA,NA,"Think You Know This Photograph? Take Another Look",NA,NA,NA,"By JOSIE THADDEUS-JOHNS",NA
"95","https://www.nytimes.com/2019/03/20/climate/wyoming-climate-change-drilling-interior.html","The decision could present a threat to President Trump’s agenda to quickly expand oil and gas drilling by offering opponents a roadmap to legal challenges. ","The decision could present a threat to President Trump’s agenda to quickly expand oil and gas drilling by offering opponents a roadmap to legal challenges. ","18","The New York Times","2019-03-20T18:22:55+0000","article","Climate","Climate",NA,"News","5c92855949f0eacbf105e1f5",659,0,"nyt://article/d01cb982-c98c-5369-aa89-49d6663d061e","Obama-Era Oil Leases Broke the Law by Not Assessing Climate Impact, Judge Rules",NA,NA,"Obama-Era Oil Leases Are Ruled Illegal, and That Might Pose a Problem for Trump",NA,NA,NA,"By CORAL DAVENPORT",NA
"96","https://www.nytimes.com/2019/03/20/reader-center/investigations-explainer.html","Rebecca Corbett and Dean Murphy, who lead our investigations team, answer questions about how they decide which projects to pursue, where they get tips and whether their jobs are as thrilling as the movies make them out to be.","Rebecca Corbett and Dean Murphy, who lead our investigations team, answer questions about how they decide which projects to pursue, where they get tips and whether their jobs are as thrilling as the movies make them out to be.","2","The New York Times","2019-03-20T09:00:08+0000","article","NewsDesk","Reader Center",NA,"News","5c92017349f0eacbf105e044",1569,0,"nyt://article/1597540b-022e-51c3-97b4-02c75a89dd05","How The Times Decides What to Investigate","Understanding The Times","Understanding The Times","How We Decide What to Investigate",NA,NA,NA,"By KATIE VAN SYCKLE",NA
"97","https://www.nytimes.com/2019/03/19/opinion/brazil-rain-forest.html","Indigenous leaders battle to save their land and their way of life.","Indigenous leaders battle to save their land and their way of life.","26","The New York Times","2019-03-19T10:00:04+0000","article","Editorial","Opinion",NA,"Editorial","5c90bdff49f0eacbf105dd0a",806,0,"nyt://article/b063fc7a-f5fd-529a-b81e-c9ae8a164402","Brazil’s New President Threatens ‘the Lungs of the Planet’","Editorial Observer","Editorial Observer","Who Will Save the Rain Forest?",NA,NA,NA,"By CAROL GIACOMO",NA
"98","https://www.nytimes.com/2019/03/20/arts/television/dave-attell.html","He’s an old-school performer who specializes in hard-hitting punch lines and isn’t interested in fighting culture wars. That makes him a rarity in comedy today.","He’s an old-school performer who specializes in hard-hitting punch lines and isn’t interested in fighting culture wars. That makes him a rarity in comedy today.","1","The New York Times","2019-03-20T17:43:45+0000","article","Culture","Arts","Television","News","5c927c2b49f0eacbf105e1de",1077,0,"nyt://article/00caf4dc-1a89-590b-80c0-22b16edc59d5","Dave Attell Is Our Greatest Club Comic (Says the Writer He Made Fun Of)","On Comedy","On Comedy","Ruthless. Seasoned. Hilarious.",NA,NA,NA,"By JASON ZINOMAN",NA
"99","https://www.nytimes.com/2019/03/20/arts/design/jews-money-myth-antisemitism-exhibition-london.html","An exhibition at the Jewish Museum in London looks at 2,000 years of negative stereotypes through historical objects and works of art.","An exhibition at the Jewish Museum in London looks at 2,000 years of negative stereotypes through historical objects and works of art.","1","The New York Times","2019-03-20T17:46:29+0000","article","Culture","Arts","Art & Design","News","5c927ccf49f0eacbf105e1e0",1244,0,"nyt://article/79964d0a-4837-5cdc-ab11-16117e409130","A Museum Tackles Myths About Jews and Money",NA,NA,"Debunking Myths About Jews and Money",NA,NA,NA,"By FARAH NAYERI",NA
"100","https://www.nytimes.com/2019/03/20/crosswords/who-made-my-puzzle-vigeland.html","This month’s constructor spotlight shines on Finn Vigeland.","This month’s constructor spotlight shines on Finn Vigeland.",NA,"The New York Times","2019-03-20T10:00:00+0000","article","Games","Crosswords & Games",NA,"News","5c920f7c49f0eacbf105e07d",1153,0,"nyt://article/bb7aa166-eb7e-5e4b-9e00-2a18cb8d3c98","Who Made My Puzzle?","Wordplay","Wordplay","Who Made My Puzzle?",NA,NA,NA,"By DEB AMLEN",NA
"101","https://www.nytimes.com/2019/03/20/books/review/survival-math-mitchell-s-jackson.html","In “Survival Math,” Mitchell S. Jackson tells his family story of living in Oregon and reckons with the interplay of racism and patriarchy in his own life.","In “Survival Math,” Mitchell S. Jackson tells his family story of living in Oregon and reckons with the interplay of racism and patriarchy in his own life.","18","The New York Times","2019-03-20T09:00:09+0000","article","BookReview","Books","Book Review","Review","5c92017449f0eacbf105e046",1189,0,"nyt://article/6f2cbb83-f746-5b2b-9081-24b0df38cdeb","A Memoir of Black Life in the ‘Other America’","Nonfiction","Nonfiction","Brother’s Keeper",NA,NA,NA,"By DARNELL L. MOORE",NA
"102","https://www.nytimes.com/2019/03/20/magazine/ocasio-cortez-is-finding-a-new-model-for-how-to-work-in-public.html","Why try to “rise above” preconceived notions about you when you can harness them?","Why try to “rise above” preconceived notions about you when you can harness them?","19","The New York Times","2019-03-20T09:00:10+0000","article","Magazine","Magazine",NA,"News","5c92017449f0eacbf105e048",1205,0,"nyt://article/b9efd5e3-1457-517c-9454-24abd31c8ea5","Ocasio-Cortez Is Finding a New Model for How to Work in Public","Screenland","Screenland","Long Game",NA,NA,NA,"By CARINA CHOCANO",NA
"103","https://www.nytimes.com/2019/03/20/fashion/watches-vacheron-constantin.html","Louis Ferla, the watch house’s chief executive, stresses the individuality of his work force.","Louis Ferla, the watch house’s chief executive, stresses the individuality of his work force.",NA,"International New York Times","2019-03-20T05:05:04+0000","article","SpecialSections","Fashion",NA,"News","5c91ca5a49f0eacbf105dfc4",1132,0,"nyt://article/2c2e7fc8-8635-51c2-8c3d-223e69f4b061","Vacheron Constantin and ‘The Human Touch’",NA,NA,"The human touch",NA,NA,NA,"By ROBIN SWITHINBANK",NA
"104","https://www.nytimes.com/2019/03/19/opinion/nicholas-christakis-yale.html","How a target of students’ ire came to write a book about humanity’s transcendent goodness.","How a target of students’ ire came to write a book about humanity’s transcendent goodness.","27","The New York Times","2019-03-19T23:01:05+0000","article","OpEd","Opinion",NA,"Op-Ed","5c91750c49f0eacbf105df39",1157,0,"nyt://article/5ca62b27-9a58-5f62-a5b7-f3048ba235fc","A ‘Disgusting’ Yale Professor Moves On",NA,NA,"A ‘Disgusting’ Yale Professor Moves On",NA,NA,NA,"By FRANK BRUNI",NA
"105","https://www.nytimes.com/2019/03/19/us/california-today-uc-irvine-ncaa-tournament.html","Tuesday: U.C. Irvine has become a hot N.C.A.A. tournament pick; the military construction projects that could be raided to fund Trump’s wall; and a lawsuit over the Flintstone House in Hillsborough.","Tuesday: U.C. Irvine has become a hot N.C.A.A. tournament pick; the military construction projects that could be raided to fund Trump’s wall; and a lawsuit over the Flintstone House in Hillsborough.",NA,"The New York Times","2019-03-19T13:05:23+0000","article","National","U.S.",NA,"briefing","5c90e96d49f0eacbf105dd74",1192,0,"nyt://article/f50b6f53-0a4c-54da-9e84-299250762271","The Best College Basketball Team in California Probably Isn’t the One You Think","California Today","California Today","",NA,NA,NA,"By MATT STEVENS",NA
"106","https://www.nytimes.com/2019/03/19/arts/dance/married-angel-balanchine-ballet.html","The wife-and-husband team of Sara Mearns and Joshua Bergasse talk about working together on “I Married an Angel” for Encores! Reader, she Lindy Hops.","The wife-and-husband team of Sara Mearns and Joshua Bergasse talk about working together on “I Married an Angel” for Encores! Reader, she Lindy Hops.","1","The New York Times","2019-03-19T16:47:01+0000","article","Culture","Arts","Dance","News","5c911d5f49f0eacbf105de24",1225,0,"nyt://article/2be1efb5-cab2-57ba-8159-777f6bdc112d","She Dances. He Directs. How They Created a Balletic Battle of the Sexes.",NA,NA,"She Dances. He Directs. It’s Surreal.",NA,NA,NA,"By GIA KOURLAS",NA
"107","https://www.nytimes.com/2019/03/19/nyregion/michael-cohen-documents-trump.html","The records, released on Tuesday, indicate that Mr. Cohen, President Trump’s former lawyer, came under scrutiny much earlier than was previously known.","The records, released on Tuesday, indicate that Mr. Cohen, President Trump’s former lawyer, came under scrutiny much earlier than was previously known.","18","The New York Times","2019-03-19T13:23:59+0000","article","Metro","New York",NA,"News","5c90edc949f0eacbf105dd84",839,0,"nyt://article/f74df2f8-2c50-5d09-9c50-307a3f4c1b77","Special Counsel Sought Michael Cohen’s Emails in 2017, Documents Show",NA,NA,"Scrutiny Started in 2017 For Trump’s Former Fixer",NA,NA,NA,"By BENJAMIN WEISER and WILLIAM K. RASHBAUM",NA
"108","https://www.nytimes.com/2019/03/20/obituaries/barbara-hammer-dead.html","After Ms. Hammer came out in the 1970s, her films took a provocative and influential turn. “One of my goals,” she said, “was to put a lesbian on camera.”","After Ms. Hammer came out in the 1970s, her films took a provocative and influential turn. “One of my goals,” she said, “was to put a lesbian on camera.”","14","The New York Times","2019-03-20T19:25:14+0000","article","Obits","Obituaries",NA,"Obituary (Obit)","5c9293f449f0eacbf105e213",1219,0,"nyt://article/525f198c-1ecf-581e-821a-ce4c230c717e","Barbara Hammer, Filmmaker of Lesbian Sexuality, Dies at 79",NA,NA,"Barbara Hammer, Whose Films Explored Lesbian Sexuality, Dies at 79",NA,NA,NA,"By RICHARD SANDOMIR",NA
"109","https://www.nytimes.com/2019/03/20/business/google-fine-advertising.html","The antitrust fine, the third imposed on Google by the European Union since 2017, reinforces Europe’s regulatory role as the world’s most aggressive tech watchdog.","The antitrust fine, the third imposed on Google by the European Union since 2017, reinforces Europe’s regulatory role as the world’s most aggressive tech watchdog.","1","The New York Times","2019-03-20T11:08:18+0000","article","Business","Business",NA,"News","5c921f7c49f0eacbf105e0ac",1250,0,"nyt://article/92737546-da2d-50e8-b2b8-3e8b59e37165","Google Fined $1.7 Billion by E.U. for Unfair Advertising Rules",NA,NA,"Google Fined $1.7 Billion By E.U. for Ad Practices",NA,NA,NA,"By ADAM SATARIANO",NA
"110","https://www.nytimes.com/2019/03/19/business/economy/what-is-crane-index.html","To help its clients assess hiring trends, a construction consulting firm created a crane index, which also provides a snapshot of the economy.","To help its clients assess hiring trends, a construction consulting firm created a crane index, which also provides a snapshot of the economy.","6","The New York Times","2019-03-19T22:17:04+0000","article","Business","Business","Economy","News","5c916aba49f0eacbf105df27",1253,0,"nyt://article/fe4f3d17-95f5-5b06-98e2-3194c4c8f201","Another Role for Construction Cranes: Economic Indicator","Square Feet","Square Feet","How’s the Economy? Count the Cranes to Find Out",NA,NA,NA,"By C. J. HUGHES",NA
"111","https://www.nytimes.com/2019/03/19/business/faa-stephen-dickson-trump.html","Mr. Dickson will be nominated amid calls for the aviation agency to explain its approval of the Boeing 737 Max, the jet involved in the two accidents","Mr. Dickson will be nominated amid calls for the aviation agency to explain its approval of the Boeing 737 Max, the jet involved in the two accidents","8","The New York Times","2019-03-19T20:37:15+0000","article","Business","Business",NA,"News","5c91535549f0eacbf105deda",470,0,"nyt://article/5ffd1025-c915-5c74-8226-d64e8c5424e6","Trump Picks Former Delta Executive Stephen Dickson as F.A.A. Chief",NA,NA,"Trump Picks Delta Veteran To Supervise Flight Agency",NA,NA,NA,"By TIFFANY HSU, THOMAS KAPLAN and ZACH WICHTER",NA
"112","https://www.nytimes.com/2019/03/19/briefing/new-zealand-deutsche-bank-japan-your-wednesday-briefing.html","Let us help you start your day.","Let us help you start your day.",NA,"The New York Times","2019-03-19T19:09:35+0000","article","NYTNow","Briefing",NA,"briefing","5c913ec949f0eacbf105de95",1386,0,"nyt://article/63b2ba5f-c5ef-5628-8433-9f886806bc4c","New Zealand, Deutsche Bank, Japan: Your Wednesday Briefing",NA,NA,"New Zealand, Deutsche Bank, Japan: Your Wednesday Briefing",NA,NA,NA,"By ALISHA HARIDASANI GUPTA",NA
"113","https://www.nytimes.com/2019/03/19/technology/facebook-discrimination-ads.html","The social media giant will stop allowing advertising of housing, jobs or credit to be aimed at those of a certain race, gender or age group.","The social media giant will stop allowing advertising of housing, jobs or credit to be aimed at those of a certain race, gender or age group.","1","The New York Times","2019-03-19T18:00:04+0000","article","Business","Technology",NA,"News","5c912e7e49f0eacbf105de5a",1394,0,"nyt://article/aa4c5b0b-25b5-5a9e-acd8-c0b4d869563f","Facebook Halts Ad Targeting Cited in Bias Complaints",NA,NA,"Ad Practices Tied to Bias Are Banned By Facebook",NA,NA,NA,"By NOAM SCHEIBER and MIKE ISAAC",NA
"114","https://www.nytimes.com/2019/03/19/reader-center/new-zealand-media-coverage.html","The killing of 50 people in New Zealand last week seems to be the most extreme example of a mass shooter using the internet as part of his arsenal of destruction and hate. We look at how this affected our calculations around how to cover the attac...","The killing of 50 people in New Zealand last week seems to be the most extreme example of a mass shooter using the internet as part of his arsenal of destruction and hate. We look at how this affected our calculations around how to cover the attack.","2","The New York Times","2019-03-19T21:30:10+0000","article","NewsDesk","Reader Center",NA,"News","5c915fbc49f0eacbf105def6",1616,0,"nyt://article/86b344c7-3673-5ee7-8797-35c110e724c8","The New Zealand Attack Posed New Challenges for Journalists. Here Are the Decisions The Times Made.",NA,NA,"Covering the New Zealand Attack",NA,NA,NA,"By HANNA INGBER",NA
"115","https://www.nytimes.com/2019/03/19/world/middleeast/isis-truffle-iraq.html","The militants are targeting Iraqis who venture into the wild to search for the delicacy, demanding ransom for those they don’t simply kill.","The militants are targeting Iraqis who venture into the wild to search for the delicacy, demanding ransom for those they don’t simply kill.","4","The New York Times","2019-03-19T09:00:14+0000","article","Foreign","World","Middle East","News","5c90aff949f0eacbf105dcd4",1432,0,"nyt://article/00381fb7-34fe-51d1-934b-730c98066df4","They Go to the Desert to Hunt for Truffles. But ISIS Is Hunting Them.",NA,NA,"Hunting for Desert Truffles, and Becoming Prey for ISIS",NA,NA,NA,"By ALISSA J. RUBIN",NA
"116","https://www.nytimes.com/2019/03/19/nyregion/sexual-harassment-neutral-reference.html","For city workers ousted over sexual harassment charges, “neutral reference agreements” help them hide bad behavior from prospective employers.","For city workers ousted over sexual harassment charges, “neutral reference agreements” help them hide bad behavior from prospective employers.","24","The New York Times","2019-03-19T09:00:07+0000","article","Metro","New York",NA,"News","5c90aff149f0eacbf105dcca",1436,0,"nyt://article/ccc08f0c-a563-5e70-9ac1-fc9c0dc65560","They Were Accused of Sexual Harassment, but the City Hid It",NA,NA,"Sexual Harassment Claims Led to Their Ouster, but City Kept Mum",NA,NA,NA,"By WILLIAM NEUMAN",NA
"117","https://www.nytimes.com/2019/03/20/briefing/federal-reserve-disney-kazakhstan.html","Here’s what you need to know.","Here’s what you need to know.",NA,"The New York Times","2019-03-20T09:39:45+0000","article","NYTNow","Briefing",NA,"briefing","5c920abb49f0eacbf105e06c",1510,0,"nyt://article/7ff14abe-026f-5035-9665-9d2e0111f30d","Federal Reserve, Disney, Kazakhstan: Your Wednesday Briefing",NA,NA,"Federal Reserve, Disney, Kazakhstan: Your Wednesday Briefing",NA,NA,NA,"By CHRIS STANFORD",NA
"118","https://www.nytimes.com/2019/03/19/business/dealbook/trump-deutsche-bank.html","The German lender courted Mr. Trump when no one else would, gave him millions — and has dropped him more than once.","The German lender courted Mr. Trump when no one else would, gave him millions — and has dropped him more than once.",NA,"The New York Times","2019-03-19T10:58:17+0000","article","Business","Business","DealBook","News","5c90cba349f0eacbf105dd30",1997,0,"nyt://article/0b906b5e-597a-5493-86a8-b7831cee3281","DealBook Briefing: Inside Trump and Deutsche Bank’s Checkered History",NA,NA,"DealBook Briefing: Inside Trump and Deutsche Bank’s Checkered History",NA,NA,NA,NA,NA
"119","https://www.nytimes.com/2019/03/20/t-magazine/postmodern-dance.html","The movement upended all notions of what the form could be. Today, it’s still shaping how we see the world around us.","The movement upended all notions of what the form could be. Today, it’s still shaping how we see the world around us.",NA,"The New York Times","2019-03-20T09:00:09+0000","article","TStyle","T Magazine",NA,"News","5c92017449f0eacbf105e047",2450,0,"nyt://article/42c1f81c-c4b1-57ee-a9f6-9a32519a38c1","The Pioneers of Postmodern Dance, 60 Years Later","Social Studies","Social Studies","The Pioneers of Postmodern Dance, 60 Years Later",NA,NA,NA,"By KATE GUADAGNINO",NA
"120","https://www.nytimes.com/2019/03/19/t-magazine/chile-architecture.html","Immense and indomitable, the country’s dramatic topography and climate have produced unique and spectacular takes on Modernist architecture.","Immense and indomitable, the country’s dramatic topography and climate have produced unique and spectacular takes on Modernist architecture.",NA,"The New York Times","2019-03-19T09:00:17+0000","article","TStyle","T Magazine",NA,"News","5c90affb49f0eacbf105dcd5",3678,0,"nyt://article/70187c73-c7b3-5a7f-b8c4-4fdc0ddaa5d3","In Chile, Homes as Extreme as the Landscape Itself",NA,NA,"In Chile, Homes as Extreme as the Landscape Itself",NA,NA,NA,"By MICHAEL SNYDER",NA
